word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
stök-i-t,8,8,8.625,NA,NA,NA,8,Swedish,387670
stick-ning-en,2,2,8,NA,NA,NA,13,Swedish,387670
stick-ning,1,1,5,NA,NA,NA,10,Swedish,387670
tråd-en,6,6,8.833333333333334,NA,1,NA,7,Swedish,387670
kanna-n,6,6,7.5,NA,1,1,7,Swedish,387670
dö-r,3,3,11.333333333333334,NA,NA,NA,4,Swedish,387670
trapp-er-na,1,1,4,NA,1,NA,11,Swedish,387670
jätte+stök-i-t,1,1,7,NA,NA,NA,14,Swedish,387670
vind,1,1,7,NA,1,NA,4,Swedish,387670
skid-or,2,2,8.5,NA,1,NA,7,Swedish,387670
tång,3,3,4.333333333333333,NA,2,NA,4,Swedish,387670
spika-x,1,1,14,NA,NA,NA,7,Swedish,387670
försvinn-er,4,4,9.25,NA,NA,NA,11,Swedish,387670
garn+nystan-et,1,1,5,NA,NA,NA,14,Swedish,387670
leta-t,2,2,10,NA,NA,NA,6,Swedish,387670
bus-i-t,4,4,5.75,1,1,NA,7,Swedish,387670
höna-n-s,2,2,6.5,NA,NA,NA,8,Swedish,387670
unge,2,2,4,1,NA,NA,4,Swedish,387670
blom,1,1,1,1,NA,NA,4,Swedish,387670
påsk+lilj-or,2,2,1,2,NA,NA,12,Swedish,387670
plocka-de,3,3,10,NA,1,1,9,Swedish,387670
sipp,1,1,1,1,NA,NA,4,Swedish,387670
fågel+ägg-et,2,2,8.5,NA,1,NA,12,Swedish,387670
fågel+mamma-n,2,2,5.5,NA,NA,NA,13,Swedish,387670
fågel+unge,8,8,9.125,NA,3,NA,10,Swedish,387670
cirkel,1,1,2,NA,1,NA,6,Swedish,387670
fyr+kant,1,1,7,NA,NA,NA,8,Swedish,387670
kvadrat,1,1,7,NA,1,NA,7,Swedish,387670
hund+hår,1,1,4,NA,NA,NA,8,Swedish,387670
längta-t,3,3,8.666666666666666,NA,NA,NA,8,Swedish,387670
smäll-er,3,3,8.666666666666666,NA,NA,NA,8,Swedish,387670
golf,2,2,4.5,1,NA,NA,4,Swedish,387670
byx-e,1,1,5,NA,NA,1,5,Swedish,387670
ben-e,1,1,5,NA,1,NA,5,Swedish,387670
över+kropp-en,1,1,7,NA,NA,NA,13,Swedish,387670
vant-ar,4,4,9,NA,NA,NA,7,Swedish,387670
vår+jacka,1,1,8,NA,NA,NA,9,Swedish,387670
påsk+kär-ing,3,3,6.333333333333333,1,2,NA,12,Swedish,387670
dela-x,1,1,7,NA,NA,NA,6,Swedish,387670
påsk+brev,1,1,7,NA,NA,NA,9,Swedish,387670
påsk+gubb-ar,3,3,7,NA,1,NA,12,Swedish,387670
påsk+gubbe,1,1,3,NA,1,NA,10,Swedish,387670
tala-s,8,8,9.625,NA,NA,NA,6,Swedish,387670
påsk+kär-ing-er,1,1,6,NA,1,NA,15,Swedish,387670
följ-de,2,2,9,NA,NA,NA,7,Swedish,387670
påsk+eld-en,1,1,4,NA,NA,1,11,Swedish,387670
rom,4,4,6,NA,1,NA,3,Swedish,387670
nähähäs,1,1,1,1,NA,NA,7,Swedish,387670
grät,3,3,8.666666666666666,NA,NA,NA,4,Swedish,387670
längta-x,4,4,7.75,NA,NA,1,8,Swedish,387670
mys-i-t,5,5,4.8,NA,2,NA,7,Swedish,387670
mann-en,1,1,8,NA,NA,NA,7,Swedish,387670
kudd+krig,2,2,3,NA,2,NA,9,Swedish,387670
jha,1,1,1,1,NA,NA,3,Swedish,387670
hmʔm,1,1,1,1,NA,NA,4,Swedish,387670
sko+snöre-na,1,1,10,NA,1,NA,12,Swedish,387670
korv-ar,1,1,5,NA,1,NA,7,Swedish,387670
korv-ar-na,1,1,7,NA,NA,NA,10,Swedish,387670
boi,1,1,1,1,NA,NA,3,Swedish,387670
trög,2,2,3.5,NA,2,NA,4,Swedish,387670
fira,1,1,8,NA,NA,NA,4,Swedish,387670
potta,5,5,11.4,NA,NA,NA,5,Swedish,387670
bad+rumm-et,3,3,8.333333333333334,NA,1,NA,11,Swedish,387670
näs+spray,1,1,7,NA,NA,NA,9,Swedish,387670
kanon+kul-er,1,1,6,NA,1,NA,12,Swedish,387670
skjut-er,4,4,4.5,NA,1,1,8,Swedish,387670
vik-ing,1,1,2,NA,1,NA,7,Swedish,387670
murmel+djur,1,1,2,NA,1,NA,11,Swedish,387670
gorilla,2,2,6,NA,2,NA,7,Swedish,387670
känn-e,1,1,4,NA,NA,1,6,Swedish,387670
rosett-er-na,1,1,2,NA,1,NA,12,Swedish,387670
kamma,27,27,5.888888888888889,NA,2,2,5,Swedish,387670
bäbis+häst,1,1,12,NA,NA,NA,10,Swedish,387670
närå,1,1,1,1,NA,NA,4,Swedish,387670
fläta-t,1,1,7,NA,NA,NA,7,Swedish,387670
hunn-i,1,1,7,NA,NA,NA,6,Swedish,387670
flät-or,1,1,3,NA,1,NA,7,Swedish,387670
trä+sko-r,1,1,5,NA,1,NA,9,Swedish,387670
garderob-en,10,10,8.6,NA,7,NA,11,Swedish,387670
her,3,3,3.6666666666666665,NA,1,2,3,Swedish,387670
po,2,2,5.5,NA,2,NA,2,Swedish,387670
kanse,1,1,6,NA,NA,NA,5,Swedish,387670
bikini,1,1,7,NA,NA,NA,6,Swedish,387670
bad+dräkt,2,2,9.5,NA,1,NA,9,Swedish,387670
tjata-r,1,1,7,NA,NA,NA,7,Swedish,387670
due,1,1,1,1,NA,NA,3,Swedish,387670
mack-or,1,1,6,NA,NA,NA,7,Swedish,387670
kines-en,1,1,3,NA,1,NA,8,Swedish,387670
balja,3,3,3.6666666666666665,NA,3,NA,5,Swedish,387670
krångl-i-t,4,4,3.5,NA,3,NA,10,Swedish,387670
natt+mössa-n,1,1,4,NA,1,NA,12,Swedish,387670
hoppe,1,1,1,1,NA,NA,5,Swedish,387670
audrey-s,2,2,8,NA,NA,NA,8,Swedish,387670
cirkus+häst,1,1,12,NA,NA,NA,11,Swedish,387670
fuska-r,1,1,4,NA,NA,NA,7,Swedish,387670
känna,22,22,7.181818181818182,1,6,1,5,Swedish,387670
där+på,1,1,3,NA,1,NA,6,Swedish,387670
hög_st,1,1,5,NA,NA,NA,6,Swedish,387670
svår_are,1,1,5,NA,1,NA,8,Swedish,387670
läng_st,6,6,9.166666666666666,NA,NA,NA,7,Swedish,387670
ytter_st,1,1,16,NA,NA,NA,8,Swedish,387670
rasa_r,2,2,6,NA,2,NA,6,Swedish,387670
samman+bit_en,1,1,5,NA,NA,NA,13,Swedish,387670
putta_x,2,2,5.5,NA,NA,1,7,Swedish,387670
bro_n,1,1,7,NA,1,NA,5,Swedish,387670
platt,11,11,4.363636363636363,NA,6,3,5,Swedish,387670
glugg,1,1,6,NA,NA,NA,5,Swedish,387670
där+igenom,1,1,5,NA,1,NA,10,Swedish,387670
slipp_er,1,1,12,NA,NA,NA,8,Swedish,387670
lång_t,6,6,6.5,NA,NA,1,6,Swedish,387670
där+nere,1,1,12,NA,1,NA,8,Swedish,387670
kloss_ar,1,1,5,NA,NA,NA,8,Swedish,387670
plocka_r,1,1,5,NA,NA,1,8,Swedish,387670
gubb_ar_na,6,6,5.666666666666667,NA,4,NA,10,Swedish,387670
mitt_en,3,3,7.333333333333333,NA,1,NA,7,Swedish,387670
vägg,2,2,9.5,NA,NA,NA,4,Swedish,387670
tak+pann_er,1,1,5,NA,NA,NA,11,Swedish,387670
snygg_t,3,3,4.333333333333333,NA,2,NA,7,Swedish,387670
rasa_x,1,1,3,NA,NA,NA,6,Swedish,387670
far_lig_a,3,3,3,NA,NA,1,9,Swedish,387670
flod+häst_en,12,12,3.9166666666666665,2,6,1,12,Swedish,387670
pussa,14,14,4.642857142857143,NA,1,2,5,Swedish,387670
favorit_en,3,3,2,1,2,NA,10,Swedish,387670
pussl_et,12,12,7.333333333333333,1,4,NA,8,Swedish,387670
lek_er,8,8,5.875,NA,NA,NA,6,Swedish,387670
sparka_r,12,12,5.083333333333333,NA,1,NA,8,Swedish,387670
påse_n,3,3,6.666666666666667,NA,1,NA,6,Swedish,387670
dumm_a,5,5,4.2,NA,NA,2,6,Swedish,387670
kisse_n,20,20,4.05,NA,12,2,7,Swedish,387670
kisse+misse_n,7,7,4.857142857142857,1,4,NA,13,Swedish,387670
putta_r,3,3,3.3333333333333335,NA,NA,2,7,Swedish,387670
väck,14,14,6.571428571428571,NA,4,2,4,Swedish,387670
skoj_i_t,1,1,8,NA,NA,NA,8,Swedish,387670
tänk_er,3,3,6.666666666666667,NA,NA,1,7,Swedish,387670
kiss_ar_na,1,1,6,NA,1,NA,10,Swedish,387670
rädd_a,1,1,7,NA,NA,NA,6,Swedish,387670
mur_en,1,1,7,NA,1,NA,6,Swedish,387670
städa_r,3,3,4.666666666666667,NA,NA,NA,7,Swedish,387670
matta_n,4,4,6.25,NA,3,NA,7,Swedish,387670
dra_r,10,10,6.2,NA,NA,1,5,Swedish,387670
tufftuff+tåg_et,4,4,4.25,NA,4,NA,15,Swedish,387670
gräv+skopa_n,1,1,1,1,NA,NA,12,Swedish,387670
mhmhm,1,1,1,1,NA,NA,5,Swedish,387670
heta,16,16,7.75,NA,4,NA,4,Swedish,387670
lill_emma,1,1,14,NA,NA,NA,9,Swedish,387670
ficka-n,5,5,6.8,NA,4,NA,7,Swedish,387670
sur,3,3,12.333333333333334,NA,2,NA,3,Swedish,387670
barn+hem,1,1,10,NA,1,NA,8,Swedish,387670
himl-en,4,4,12.75,NA,1,NA,7,Swedish,387670
gå+stol,1,1,8,NA,NA,NA,7,Swedish,387670
jösses,4,4,1.75,2,2,NA,6,Swedish,387670
blyerts,1,1,5,NA,NA,NA,7,Swedish,387670
himla,7,7,7.714285714285714,NA,NA,1,5,Swedish,387670
äpple+juice,1,1,7,NA,NA,NA,11,Swedish,387670
tvätt+medel,3,3,8.333333333333334,NA,1,NA,11,Swedish,387670
skallra,1,1,2,NA,1,NA,7,Swedish,387670
hår+borst-en,1,1,3,NA,1,NA,12,Swedish,387670
lock-i-t,1,1,5,NA,NA,NA,8,Swedish,387670
mamm-er,3,3,10,NA,1,NA,7,Swedish,387670
mamm-or-na,1,1,26,NA,NA,NA,10,Swedish,387670
stor-a+syster,3,3,13.666666666666666,NA,2,NA,13,Swedish,387670
pudra-r,1,1,26,NA,NA,NA,7,Swedish,387670
lukta-x,3,3,7.333333333333333,NA,NA,1,7,Swedish,387670
tatadatana,1,1,2,NA,1,NA,10,Swedish,387670
neʔä,1,1,1,1,NA,NA,4,Swedish,387670
oi,2,2,1,2,NA,NA,2,Swedish,387670
madelene,4,4,3,NA,2,2,8,Swedish,387670
anders+son,2,2,5,NA,2,NA,10,Swedish,387670
davi,1,1,2,NA,1,NA,4,Swedish,387670
tyck-t,1,1,9,NA,NA,1,6,Swedish,387670
kak-er-na,3,3,8,NA,NA,NA,9,Swedish,387670
bull-ar-na,4,4,5.25,NA,1,NA,10,Swedish,387670
jätte+tid-i-t,1,1,5,NA,1,NA,13,Swedish,387670
upptag-en,1,1,5,NA,NA,NA,9,Swedish,387670
jätte+varm-t,3,3,9,NA,NA,1,12,Swedish,387670
svalna,3,3,11,NA,1,NA,6,Swedish,387670
matt-er,1,1,7,NA,NA,NA,7,Swedish,387670
stäng-t,6,6,7,NA,1,NA,7,Swedish,387670
plupp-ar,1,1,10,NA,NA,NA,8,Swedish,387670
hund+bäbis,1,1,15,NA,NA,NA,10,Swedish,387670
ris+kaka,1,1,10,NA,NA,NA,8,Swedish,387670
ris+kak-er,1,1,4,NA,1,NA,10,Swedish,387670
har-ar,5,5,5.2,NA,2,1,6,Swedish,387670
gräs+matta-n,4,4,9.5,NA,3,NA,12,Swedish,387670
end-aste,1,1,9,NA,NA,NA,8,Swedish,387670
form-er-na,1,1,5,NA,NA,NA,10,Swedish,387670
dju,2,2,10.5,NA,NA,NA,3,Swedish,387670
nt,3,3,7.666666666666667,NA,NA,1,2,Swedish,387670
frukt-er-na,2,2,4,NA,1,NA,11,Swedish,387670
snabel_n,3,3,4,1,1,NA,8,Swedish,387670
jobb_i_t,1,1,3,NA,1,NA,8,Swedish,387670
djur_en,11,11,7.181818181818182,NA,4,NA,7,Swedish,387670
samm_a,3,3,5.666666666666667,NA,NA,NA,6,Swedish,387670
mom+mo,79,79,5.341772151898734,1,16,15,6,Swedish,387670
hamna,2,2,4,NA,NA,1,5,Swedish,387670
sol_en,14,14,4.357142857142857,1,6,1,6,Swedish,387670
hjaa,1,1,1,1,NA,NA,4,Swedish,387670
strål_ar_na,1,1,5,NA,NA,NA,11,Swedish,387670
anka_s,1,1,7,NA,NA,NA,6,Swedish,387670
moln_et,2,2,5.5,NA,2,NA,7,Swedish,387670
morött_er_na,3,3,9,NA,3,NA,12,Swedish,387670
kalle_s,1,1,3,NA,1,NA,7,Swedish,387670
bit_en,5,5,8.2,NA,2,NA,6,Swedish,387670
mjaoa_r,1,1,7,NA,NA,NA,7,Swedish,387670
skrik_er,2,2,4.5,NA,2,NA,8,Swedish,387670
tunnel_n,1,1,8,NA,1,NA,8,Swedish,387670
filma_r,7,7,4.714285714285714,NA,2,2,7,Swedish,387670
blinka_r,2,2,7,NA,NA,NA,8,Swedish,387670
kamera_n,3,3,8,NA,2,NA,8,Swedish,387670
mof+fa,3,3,3.3333333333333335,NA,1,1,6,Swedish,387670
brmma,1,1,7,NA,NA,NA,5,Swedish,387670
traktor_n,10,10,7.2,NA,5,NA,9,Swedish,387670
kisse+katt_en,4,4,3.75,NA,2,1,13,Swedish,387670
kiss_en,2,2,6.5,NA,1,NA,7,Swedish,387670
bil_ar_na,10,10,6.4,NA,6,NA,9,Swedish,387670
harry_s,5,5,4.4,NA,NA,1,7,Swedish,387670
bil_ar,6,6,4.166666666666667,NA,5,NA,6,Swedish,387670
kisse+miss_ar,2,2,5.5,1,NA,NA,13,Swedish,387670
knä_t,8,8,6,NA,7,NA,5,Swedish,387670
hus+vagn,3,3,7,NA,2,NA,8,Swedish,387670
öro_n_en,4,4,6.75,NA,3,NA,8,Swedish,387670
jul+tomte_n,3,3,3.6666666666666665,NA,2,1,11,Swedish,387670
gummi+band,8,8,8,NA,5,NA,10,Swedish,387670
böj_er,1,1,10,NA,NA,NA,6,Swedish,387670
drag+krok_en,1,1,10,NA,NA,NA,12,Swedish,387670
sväng,7,7,4,2,1,2,5,Swedish,387670
lossa_x,1,1,3,NA,NA,NA,7,Swedish,387670
där+uppe+på,1,1,3,NA,1,NA,11,Swedish,387670
hette,15,15,6.6,NA,2,NA,5,Swedish,387670
willi,4,4,3.75,2,1,NA,5,Swedish,387670
klockan,2,2,9.5,NA,1,NA,7,Swedish,387670
varmt,26,26,7.3076923076923075,NA,11,NA,5,Swedish,387670
gillar,11,11,6.545454545454546,NA,NA,3,6,Swedish,387670
bebisar,5,5,9.6,NA,2,2,7,Swedish,387670
huvet,24,24,9.958333333333334,NA,10,NA,5,Swedish,387670
blöp,1,1,10,NA,NA,NA,4,Swedish,387670
vänder,8,8,7.75,NA,NA,NA,6,Swedish,387670
dockan,15,15,6.933333333333334,NA,3,2,6,Swedish,387670
grejer,18,18,8.777777777777779,NA,5,1,6,Swedish,387670
svampen,4,4,5.5,NA,1,NA,7,Swedish,387670
handen,33,33,6.121212121212121,NA,21,NA,6,Swedish,387670
ådis,1,1,10,NA,NA,NA,4,Swedish,387670
varsegod,9,9,1.2222222222222223,7,2,NA,8,Swedish,387670
slåss,3,3,9.333333333333334,NA,2,NA,5,Swedish,387670
killen,4,4,9.5,NA,2,NA,6,Swedish,387670
slår,11,11,8.454545454545455,NA,NA,NA,4,Swedish,387670
killarna,1,1,12,NA,NA,NA,8,Swedish,387670
å-åh,2,2,6,1,NA,1,4,Swedish,387670
smutsig,2,2,5,NA,2,NA,7,Swedish,387670
giftig,1,1,5,NA,1,NA,6,Swedish,387670
saker,35,35,10.971428571428572,NA,13,NA,5,Swedish,387670
tårna,2,2,16.5,NA,NA,NA,5,Swedish,387670
armarna,4,4,6.75,1,1,NA,7,Swedish,387670
smutsi,7,7,4.857142857142857,1,3,NA,6,Swedish,387670
skolan,4,4,5.75,NA,3,NA,6,Swedish,387670
tecknade,1,1,7,NA,NA,NA,8,Swedish,387670
filmer,1,1,7,NA,NA,NA,6,Swedish,387670
sjöjungfrun,1,1,6,NA,1,NA,11,Swedish,387670
gulli,2,2,3.5,NA,1,NA,5,Swedish,387670
rådjuret,1,1,5,NA,1,NA,8,Swedish,387670
sprattla,1,1,10,NA,NA,NA,8,Swedish,387670
smutsit,1,1,6,NA,1,NA,7,Swedish,387670
syns,2,2,6.5,NA,NA,NA,4,Swedish,387670
huvudet,9,9,8.444444444444445,NA,7,NA,7,Swedish,387670
blöda,3,3,8,NA,2,NA,5,Swedish,387670
sjukhuset,1,1,8,NA,1,NA,9,Swedish,387670
hm-m,3,3,1.3333333333333333,2,1,NA,4,Swedish,387670
grejorna,2,2,9,NA,NA,NA,8,Swedish,387670
ramlade,9,9,5.666666666666667,NA,5,1,7,Swedish,387670
blödde,1,1,4,NA,NA,NA,6,Swedish,387670
jättemycke,2,2,7.5,NA,1,NA,10,Swedish,387670
torkar,10,10,10.5,NA,NA,1,6,Swedish,387670
fryser,16,16,4.6875,NA,10,3,6,Swedish,387670
lossa_de,1,1,5,NA,NA,NA,8,Swedish,387670
släp_et,1,1,6,NA,1,NA,7,Swedish,387670
svänga,10,10,3.9,2,3,NA,6,Swedish,387670
sväng_er,2,2,2.5,NA,NA,1,8,Swedish,387670
flit,2,2,6,NA,1,NA,4,Swedish,387670
gummi+band_et,4,4,7.75,1,1,NA,13,Swedish,387670
sicke_t,3,3,3,NA,NA,3,7,Swedish,387670
stark_t,1,1,3,NA,NA,NA,7,Swedish,387670
kant_en,4,4,6,NA,3,NA,7,Swedish,387670
fönstr_en_a,2,2,6.5,NA,1,NA,11,Swedish,387670
ambulans_en,1,1,7,NA,1,NA,11,Swedish,387670
lapp_en,1,1,7,NA,NA,NA,7,Swedish,387670
stäng_t,3,3,7.333333333333333,NA,1,NA,7,Swedish,387670
dörr_ar_na,3,3,6.333333333333333,NA,3,NA,10,Swedish,387670
tänd+sticka_n,1,1,5,NA,NA,NA,13,Swedish,387670
full_t,1,1,7,NA,NA,NA,6,Swedish,387670
napp_en,1,1,3,NA,NA,NA,7,Swedish,387670
prata_r,8,8,7.375,NA,1,1,7,Swedish,387670
bo_n,1,1,9,NA,1,NA,4,Swedish,387670
sång_en,1,1,8,NA,NA,NA,7,Swedish,387670
knopp_en,1,1,6,NA,NA,NA,8,Swedish,387670
gamla,8,8,11.5,NA,NA,NA,5,Swedish,387670
ville,11,11,7.7272727272727275,NA,NA,2,5,Swedish,387670
trodde,10,10,9.5,NA,2,1,6,Swedish,387670
gullia,2,2,4,NA,2,NA,6,Swedish,387670
brösten,1,1,3,NA,NA,NA,7,Swedish,387670
na-a,1,1,1,1,NA,NA,4,Swedish,387670
navel,1,1,2,NA,1,NA,5,Swedish,387670
välling,15,15,6.333333333333333,NA,7,1,7,Swedish,387670
låter,21,21,6.333333333333333,NA,1,1,5,Swedish,387670
konstigt,13,13,7.153846153846154,1,6,1,8,Swedish,387670
hungrig,6,6,5.666666666666667,NA,3,NA,7,Swedish,387670
badat,6,6,7.666666666666667,NA,3,NA,5,Swedish,387670
mjuk,8,8,6.125,NA,1,1,4,Swedish,387670
späckhuggaren,1,1,11,NA,NA,NA,13,Swedish,387670
undrar,10,10,9.8,NA,1,3,6,Swedish,387670
bullerbyn,4,4,4.25,NA,3,NA,9,Swedish,387670
fredagsmys,1,1,5,NA,1,NA,10,Swedish,387670
bosse,2,2,5,1,NA,NA,5,Swedish,387670
karin,4,4,4.75,NA,1,2,5,Swedish,387670
klänning,9,9,6.444444444444445,NA,5,NA,8,Swedish,387670
ikväll,1,1,8,NA,1,NA,6,Swedish,387670
världen,1,1,10,NA,NA,NA,7,Swedish,387670
flickorna,1,1,10,NA,NA,NA,9,Swedish,387670
rosetter,1,1,10,NA,NA,NA,8,Swedish,387670
spännen,1,1,10,NA,NA,NA,7,Swedish,387670
såsom,2,2,7.5,NA,NA,1,5,Swedish,387670
dockskåpet,1,1,5,NA,1,NA,10,Swedish,387670
lisas,1,1,7,NA,NA,NA,5,Swedish,387670
lillasyster,3,3,6.666666666666667,NA,NA,NA,11,Swedish,387670
olles,1,1,3,NA,NA,1,5,Swedish,387670
tjejer,1,1,7,NA,NA,1,6,Swedish,387670
valdemar,5,5,6.6,NA,3,NA,8,Swedish,387670
kramas,6,6,4.166666666666667,1,1,1,6,Swedish,387670
pussar,5,5,5.2,NA,NA,NA,6,Swedish,387670
kristian,1,1,7,NA,NA,NA,8,Swedish,387670
istället,24,24,7.291666666666667,1,19,NA,8,Swedish,387670
förskolan,2,2,14.5,NA,1,NA,9,Swedish,387670
de-e,1,1,7,NA,NA,1,4,Swedish,387670
fyller,8,8,8.25,NA,NA,NA,6,Swedish,387670
femtonde,1,1,7,NA,NA,NA,8,Swedish,387670
mars,1,1,7,NA,1,NA,4,Swedish,387670
barnen,4,4,8.75,1,NA,NA,6,Swedish,387670
ängen,5,5,11.2,NA,1,NA,5,Swedish,387670
presenter,1,1,21,NA,NA,NA,9,Swedish,387670
önskar,4,4,9.25,NA,NA,NA,6,Swedish,387670
julklapp,2,2,15,NA,1,NA,8,Swedish,387670
lekstuga,2,2,8.5,NA,1,NA,8,Swedish,387670
jättedyr,1,1,6,NA,1,NA,8,Swedish,387670
olika,5,5,10.4,NA,NA,NA,5,Swedish,387670
spegeln,3,3,8,NA,1,NA,7,Swedish,387670
konstit,9,9,7.222222222222222,NA,3,1,7,Swedish,387670
klippte,5,5,6,NA,NA,2,7,Swedish,387670
vicka,6,6,7.333333333333333,NA,NA,3,5,Swedish,387670
luktar,43,43,6.4186046511627906,NA,8,5,6,Swedish,387670
garderoben,5,5,6.6,NA,4,NA,10,Swedish,387670
okej,37,37,4.162162162162162,13,9,7,4,Swedish,387670
hämtar,14,14,8.571428571428571,NA,NA,NA,6,Swedish,387670
storasyster,2,2,7,NA,2,NA,11,Swedish,387670
halvt,2,2,11,NA,2,NA,5,Swedish,387670
indiankläder,1,1,1,1,NA,NA,12,Swedish,387670
indianbebis,1,1,6,NA,1,NA,11,Swedish,387670
roligare,3,3,8.333333333333334,NA,1,NA,8,Swedish,387670
vällingen,1,1,11,NA,1,NA,9,Swedish,387670
siffror,1,1,9,NA,NA,NA,7,Swedish,387670
knyta,12,12,8.833333333333334,NA,2,NA,5,Swedish,387670
karina,3,3,9.333333333333334,NA,NA,NA,6,Swedish,387670
hjälper,6,6,7.5,NA,NA,NA,7,Swedish,387670
kladdar,2,2,17.5,NA,NA,NA,7,Swedish,387670
gill,1,1,8,NA,NA,NA,4,Swedish,387670
bäst,4,4,7.5,NA,1,NA,4,Swedish,387670
flaskan,6,6,11.5,NA,NA,NA,7,Swedish,387670
själva,1,1,14,NA,NA,NA,6,Swedish,387670
hållning,1,1,14,NA,NA,NA,8,Swedish,387670
bätt,1,1,14,NA,NA,NA,4,Swedish,387670
dan,3,3,8.666666666666666,NA,2,NA,3,Swedish,387670
lillebror,4,4,5.25,NA,2,NA,9,Swedish,387670
johansson,2,2,2,1,1,NA,9,Swedish,387670
johan,4,4,4,NA,1,1,5,Swedish,387670
familj,2,2,7.5,NA,NA,NA,6,Swedish,387670
pappan,2,2,4.5,NA,NA,NA,6,Swedish,387670
ängens,1,1,6,NA,NA,NA,6,Swedish,387670
hennes,6,6,6.666666666666667,NA,1,NA,6,Swedish,387670
faktist,17,17,11.058823529411764,NA,7,NA,7,Swedish,387670
låssas,4,4,9.25,NA,NA,1,6,Swedish,387670
affären,3,3,13.333333333333334,NA,1,NA,7,Swedish,387670
grejerna,10,10,7.1,NA,1,NA,8,Swedish,387670
plockar,4,4,8.5,NA,NA,1,7,Swedish,387670
ses,1,1,5,NA,NA,1,3,Swedish,387670
orättvist,1,1,4,NA,1,NA,9,Swedish,387670
saxen,3,3,5,NA,2,NA,5,Swedish,387670
pengar,3,3,6,NA,2,NA,6,Swedish,387670
plånboken,1,1,12,NA,NA,NA,9,Swedish,387670
samma,9,9,9.555555555555555,NA,NA,NA,5,Swedish,387670
platser,2,2,9,NA,NA,NA,7,Swedish,387670
goddag,24,24,5.75,2,20,2,6,Swedish,387670
godda,8,8,1.875,1,6,1,5,Swedish,387670
älskar,2,2,4,NA,NA,NA,6,Swedish,387670
apelsinjuice,1,1,9,NA,1,NA,12,Swedish,387670
morotstårta,1,1,12,NA,NA,NA,11,Swedish,387670
orangea,1,1,7,NA,NA,NA,7,Swedish,387670
pannkaker,1,1,12,NA,1,NA,9,Swedish,387670
dyrt,1,1,5,NA,1,NA,4,Swedish,387670
kostar,1,1,6,NA,NA,NA,6,Swedish,387670
hundr,1,1,1,1,NA,NA,5,Swedish,387670
tvåhundra,2,2,4,NA,1,NA,9,Swedish,387670
handlat,1,1,6,NA,1,NA,7,Swedish,387670
kexen,1,1,8,NA,NA,1,5,Swedish,387670
silver+sked,1,1,8,NA,NA,NA,11,Swedish,387670
jätte+min-st,1,1,3,NA,1,NA,12,Swedish,387670
min-st,1,1,4,NA,1,NA,6,Swedish,387670
slöja,2,2,6.5,NA,1,NA,5,Swedish,387670
prins,2,2,8,NA,1,NA,5,Swedish,387670
gift-er,2,2,8.5,NA,NA,NA,7,Swedish,387670
öʔö,1,1,1,1,NA,NA,3,Swedish,387670
tjus-i,1,1,6,NA,NA,NA,6,Swedish,387670
pra,2,2,2,1,NA,1,3,Swedish,387670
ligg+sitta,1,1,6,NA,NA,NA,10,Swedish,387670
prick-i-a,1,1,9,NA,NA,NA,9,Swedish,387670
siffr-er,1,1,1,1,NA,NA,8,Swedish,387670
tug+gummi,7,7,6.142857142857143,1,NA,NA,9,Swedish,387670
snobben,1,1,1,1,NA,NA,7,Swedish,387670
motor-n,6,6,4.5,NA,1,1,7,Swedish,387670
fungera-r,6,6,4.666666666666667,NA,1,1,9,Swedish,387670
pigg+ballong-er-na,1,1,9,NA,1,NA,18,Swedish,387670
pigg+ballong-er,1,1,4,NA,1,NA,15,Swedish,387670
disney+land,2,2,4.5,NA,1,1,11,Swedish,387670
ön,1,1,4,NA,1,NA,2,Swedish,387670
grek+land,2,2,5,NA,2,NA,9,Swedish,387670
prata-t,2,2,9.5,NA,NA,NA,7,Swedish,387670
gol,1,1,9,NA,1,NA,3,Swedish,387670
jord-gubb,1,1,3,NA,1,NA,9,Swedish,387670
gotte+gru,1,1,7,NA,NA,NA,9,Swedish,387670
ons+da,4,4,7.25,1,1,NA,6,Swedish,387670
brud+näbb,3,3,9,NA,1,NA,9,Swedish,387670
res+väska-n,1,1,2,NA,1,NA,11,Swedish,387670
vik-e,1,1,4,NA,NA,NA,5,Swedish,387670
hand+väska,1,1,9,NA,1,NA,10,Swedish,387670
sommar+lov,2,2,8,NA,NA,NA,10,Swedish,387670
kedja-n,2,2,5,NA,1,NA,7,Swedish,387670
kopplet,1,1,8,NA,1,NA,7,Swedish,387670
varfö,2,2,6,NA,NA,2,5,Swedish,387670
vån-ing-s+säng,1,1,7,NA,1,NA,14,Swedish,387670
mamma-n-s,2,2,4.5,NA,1,NA,9,Swedish,387670
flick+glass-ar,2,2,3.5,1,NA,NA,14,Swedish,387670
pojk+glass-ar,1,1,6,NA,1,NA,13,Swedish,387670
äm,1,1,10,NA,NA,NA,2,Swedish,387670
tors+dag-ar,1,1,5,NA,1,NA,11,Swedish,387670
glass+båt,1,1,4,NA,NA,NA,9,Swedish,387670
åsa_lena,2,2,5.5,NA,2,NA,8,Swedish,387670
åsa_nisse,1,1,1,1,NA,NA,9,Swedish,387670
balja-n,2,2,4.5,NA,1,NA,7,Swedish,387670
glas+ögo-n-en,3,3,10.666666666666666,NA,1,NA,13,Swedish,387670
